"","placement","Manual.Placement","acm_id","Math.Confidence","Ed_HS","Ed_SomeCol","Ed_Col","HasTutored","SpanishAble","Lang_Other","Male","Other.Gender","Race.Ethnicity.Hispanic","Race.Ethnicity.Asian","Race.Ethnicity.White","Race.Ethnicity.Black","Birth.Date","days_old","Manual.Placement_id","School","size","span","% Hispanic","Address","nhood","HSGrad_tgt","SomeCol_tgt","TutExp","SpanishNeed","OtherLang_tgt","Math_tgt","Male_tgt","AA_tgt","acm_dest_id","time"
"156",20,NA,"379",0,0,0,1,0,0,0,1,0,0,0,0,1,"09/09/1992",9043,NA,"Normandie Avenue ES",12,"Elementary",0.817518248175182,"4505 S. Raymond Ave., Los Angeles, CA 90037","SLA",0.511627906976744,0.697674418604651,0.697674418604651,1.76573425690758,0.511627906976744,3.62790697674419,2.74418604651163,0,"379 - 20",0
"157",20,NA,"417",0,0,0,1,0,0,0,0,0,1,0,0,0,"06/05/1995",8044,NA,"Normandie Avenue ES",12,"Elementary",0.817518248175182,"4505 S. Raymond Ave., Los Angeles, CA 90037","SLA",0.511627906976744,0.697674418604651,0.697674418604651,1.76573425690758,0.511627906976744,3.62790697674419,2.74418604651163,0,"417 - 20",0
"158",20,NA,"47",1,0,0,1,0,0,0,0,0,0,0,0,1,"12/28/1994",8203,NA,"Normandie Avenue ES",12,"Elementary",0.817518248175182,"4505 S. Raymond Ave., Los Angeles, CA 90037","SLA",0.511627906976744,0.697674418604651,0.697674418604651,1.76573425690758,0.511627906976744,3.62790697674419,2.74418604651163,0,"47 - 20",54.9833333333333
"159",20,NA,"432",0,0,0,1,0,0,0,0,0,1,0,0,0,"01/02/1995",8198,NA,"Normandie Avenue ES",12,"Elementary",0.817518248175182,"4505 S. Raymond Ave., Los Angeles, CA 90037","SLA",0.511627906976744,0.697674418604651,0.697674418604651,1.76573425690758,0.511627906976744,3.62790697674419,2.74418604651163,0,"432 - 20",0
"160",20,NA,"29",1,0,0,1,0,0,0,0,0,0,0,0,0,"12/03/1994",8228,NA,"Normandie Avenue ES",12,"Elementary",0.817518248175182,"4505 S. Raymond Ave., Los Angeles, CA 90037","SLA",0.511627906976744,0.697674418604651,0.697674418604651,1.76573425690758,0.511627906976744,3.62790697674419,2.74418604651163,0,"29 - 20",50.5666666666667
"161",20,NA,"54",0,0,0,1,0,0,0,0,0,0,0,0,1,"01/15/1993",8915,NA,"Normandie Avenue ES",12,"Elementary",0.817518248175182,"4505 S. Raymond Ave., Los Angeles, CA 90037","SLA",0.511627906976744,0.697674418604651,0.697674418604651,1.76573425690758,0.511627906976744,3.62790697674419,2.74418604651163,0,"54 - 20",39.0833333333333
"162",21,NA,"399",0,0,0,1,0,0,0,0,0,1,0,0,0,"07/05/1994",8379,NA,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"399 - 21",0
"163",21,NA,"41",0,0,1,0,0,0,0,0,0,0,0,0,0,"03/08/1994",8498,NA,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"41 - 21",0
"164",21,NA,"23",1,0,0,1,0,1,0,1,0,0,0,0,0,"11/04/1994",8257,NA,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"23 - 21",0
"165",21,"NOW Academy","367",1,0,0,1,0,0,0,0,0,1,0,0,0,"11/10/1994",8251,21,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"367 - 21",0
"166",21,NA,"434",0,0,0,1,0,0,0,0,0,0,1,0,0,"11/14/1994",8247,NA,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"434 - 21",0
"167",21,"NOW Academy","318",1,0,0,1,1,0,0,0,0,1,0,0,0,"04/10/1994",8465,21,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"318 - 21",0
"168",21,NA,"151",1,0,0,1,0,0,0,0,0,0,0,0,1,"08/30/1994",8323,NA,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"151 - 21",0
"169",21,"NOW Academy","355",0,1,0,0,0,0,0,0,0,0,1,0,0,"10/01/1991",9387,21,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"355 - 21",0
"170",21,NA,"99",1,0,1,0,0,1,0,0,0,1,0,0,0,"08/26/1993",8692,NA,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"99 - 21",0
"171",21,NA,"376",0,0,0,1,0,0,0,0,0,0,0,0,0,"06/25/1994",8389,NA,"NOW Academy",10,"Elementary",0.85,"3201 W. 8th St., Los Angeles, CA 90010","PUW",0.426356589147287,0.581395348837209,0.581395348837209,2.15063677717841,0.426356589147287,3.02325581395349,2.28682170542636,0,"376 - 21",0
"172",22,NA,"72",1,0,0,1,0,0,0,0,0,0,1,0,0,"09/20/1995",7937,NA,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"72 - 22",33.4833333333333
"173",22,NA,"118",0,0,0,1,0,0,0,0,0,0,0,0,0,"04/20/1995",8090,NA,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"118 - 22",0
"174",22,NA,"9006",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"9006 - 22",0
"175",22,NA,"165",1,0,0,1,0,1,0,1,0,0,0,0,0,"05/13/1995",8067,NA,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"165 - 22",20.75
"176",22,NA,"419",0,0,1,0,0,0,0,0,0,1,0,0,0,"12/09/1996",7491,NA,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"419 - 22",0
"177",22,"Obama Global Prep","337",1,0,0,1,0,0,0,0,0,0,0,1,0,"01/18/1994",8547,22,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"337 - 22",0
"178",22,NA,"9009",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"9009 - 22",0
"179",22,NA,"9010",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Obama Global Prep",8,"High",0.85,"1700 W 46TH ST Los Angeles, CA 90062","SLA",0,0.465116279069767,0.465116279069767,2.15063677717841,0.341085271317829,4.83720930232558,1.82945736434109,0,"9010 - 22",0
"180",23,NA,"64",1,0,0,1,0,1,0,0,0,1,0,0,0,"01/11/1995",8189,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"64 - 23",10.7333333333333
"181",23,NA,"131",1,0,0,1,0,0,1,0,0,0,1,0,0,"01/26/1995",8174,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"131 - 23",0
"182",23,NA,"9005",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"9005 - 23",0
"183",23,NA,"97",0,0,0,1,0,0,0,0,0,0,0,1,0,"02/10/1995",8159,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"97 - 23",0
"184",23,NA,"167",1,0,0,1,0,0,0,0,0,0,0,0,0,"10/05/1995",7922,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"167 - 23",0
"185",23,"Roosevelt HS","369",1,0,0,1,0,0,0,1,0,0,0,1,0,"06/27/1994",8387,23,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"369 - 23",0
"186",23,NA,"82",1,0,0,1,0,1,0,0,0,1,0,0,0,"06/27/1994",8387,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"82 - 23",21.5166666666667
"187",23,NA,"138",1,0,0,1,0,0,0,0,0,1,0,0,0,"05/06/2016",403,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"138 - 23",25.4833333333333
"188",23,NA,"92",1,0,0,1,0,0,0,1,0,0,0,1,0,"09/22/1995",7935,NA,"Roosevelt HS",9,"High",0.98158379373849,"456 S Mathews St, Los Angeles, CA 90033","ELA",0,0.523255813953488,0.523255813953488,3.14394910086172,0.383720930232558,5.44186046511628,2.05813953488372,0,"92 - 23",0
"189",24,NA,"9004",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Sal Castro MS",6,"Middle",0.85,"1575 W 2nd. ST, Los Angeles, CA 90026","PUW",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,2.72093023255814,1.37209302325581,0,"9004 - 24",0
"190",24,NA,"77",1,0,0,1,0,1,0,0,0,0,0,0,0,"05/22/1995",8058,NA,"Sal Castro MS",6,"Middle",0.85,"1575 W 2nd. ST, Los Angeles, CA 90026","PUW",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,2.72093023255814,1.37209302325581,0,"77 - 24",26.5
"191",24,NA,"35",1,1,0,0,0,0,0,1,0,0,0,1,0,"07/18/1999",6540,NA,"Sal Castro MS",6,"Middle",0.85,"1575 W 2nd. ST, Los Angeles, CA 90026","PUW",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,2.72093023255814,1.37209302325581,0,"35 - 24",0
"192",24,NA,"113",0,0,0,1,0,0,0,0,0,0,0,0,1,"08/26/1994",8327,NA,"Sal Castro MS",6,"Middle",0.85,"1575 W 2nd. ST, Los Angeles, CA 90026","PUW",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,2.72093023255814,1.37209302325581,0,"113 - 24",0
"193",24,NA,"1",1,0,0,1,0,0,1,0,0,1,0,0,0,"05/23/1994",8422,NA,"Sal Castro MS",6,"Middle",0.85,"1575 W 2nd. ST, Los Angeles, CA 90026","PUW",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,2.72093023255814,1.37209302325581,0,"1 - 24",33.7
"194",24,NA,"5",1,0,0,1,0,0,0,0,0,0,1,0,0,"12/08/1994",8223,NA,"Sal Castro MS",6,"Middle",0.85,"1575 W 2nd. ST, Los Angeles, CA 90026","PUW",0.255813953488372,0.348837209302326,0.348837209302326,2.15063677717841,0.255813953488372,2.72093023255814,1.37209302325581,0,"5 - 24",0
"195",25,NA,"10",1,0,1,0,0,0,1,0,0,0,0,0,1,"08/10/1998",6882,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"10 - 25",0
"196",25,NA,"50",1,0,0,1,0,0,1,1,0,0,1,0,0,"10/18/1995",7909,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"50 - 25",35.1666666666667
"197",25,"Santee Education Complex","308",0,0,0,1,0,0,0,0,0,1,0,0,0,"04/27/1993",8813,25,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"308 - 25",0
"198",25,NA,"418",0,0,1,0,0,0,0,1,0,1,0,0,0,"04/07/1994",8468,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"418 - 25",0
"199",25,NA,"98",1,0,0,1,0,0,0,0,0,1,0,0,0,"09/10/1995",7947,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"98 - 25",0
"200",25,NA,"42",0,0,0,1,0,0,0,0,0,0,1,0,0,"08/20/1993",8698,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"42 - 25",0
"201",25,NA,"76",1,0,0,1,0,0,0,0,0,0,0,0,0,"09/07/1995",7950,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"76 - 25",23.55
"202",25,NA,"19",1,0,0,1,0,1,0,0,0,1,0,0,0,"02/04/1995",8165,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"19 - 25",0
"203",25,"Santee Education Complex","309",0,0,0,1,0,0,0,0,0,1,0,0,0,"06/04/1994",8410,25,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"309 - 25",0
"204",25,NA,"9012",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"9012 - 25",0
"205",25,NA,"140",0,0,0,1,0,0,0,0,0,0,1,0,0,"01/18/1995",8182,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"140 - 25",0
"206",25,NA,"429",0,0,0,1,0,0,0,0,0,0,0,0,0,"11/27/1992",8964,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"429 - 25",0
"207",25,NA,"46",0,0,1,0,0,0,0,1,0,0,0,0,1,"06/26/1995",8023,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"46 - 25",0
"208",25,NA,"26",1,0,0,1,0,0,0,0,0,0,0,0,1,"08/30/1994",8323,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"26 - 25",0
"209",25,NA,"422",0,0,0,1,0,0,0,0,0,1,0,0,0,"11/25/1995",7871,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"422 - 25",0
"210",25,"Santee Education Complex","307",0,0,0,1,0,0,0,0,0,1,0,0,0,"03/30/1993",8841,25,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"307 - 25",0
"211",25,NA,"21",1,0,0,1,0,0,0,1,0,0,0,0,1,"10/22/1993",8635,NA,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"21 - 25",19.9666666666667
"212",25,"Santee Education Complex","313",1,0,0,1,0,1,0,0,0,0,0,0,0,"07/10/1994",8374,25,"Santee Education Complex",18,"High",0.911111111111111,"1921 S Maple Ave., Los Angeles, CA 90011","SLA",0,1.04651162790698,1.04651162790698,2.68964376323683,0.767441860465116,10.8837209302326,4.11627906976744,0,"313 - 25",0
"213",26,NA,"143",0,0,0,1,0,0,0,0,0,0,1,0,0,"03/06/1995",8135,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"143 - 26",0
"214",26,NA,"404",0,0,0,1,0,0,0,0,0,1,0,0,0,"05/02/1995",8078,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"404 - 26",0
"215",26,"Stevenson MS","312",1,0,0,1,0,0,0,0,0,0,0,0,0,"10/24/1994",8268,26,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"312 - 26",0
"216",26,NA,"169",1,0,0,1,0,1,0,0,0,1,0,0,0,"03/29/1995",8112,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"169 - 26",28.6666666666667
"217",26,NA,"136",1,1,0,0,0,0,0,0,0,0,0,1,0,"10/31/1996",7530,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"136 - 26",0
"218",26,NA,"49",1,0,0,1,0,0,0,0,0,0,1,0,0,"11/25/1995",7871,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"49 - 26",19.1
"219",26,"Stevenson MS","374",1,0,0,1,0,0,0,0,0,0,1,0,0,"06/29/1992",9115,26,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"374 - 26",0
"220",26,"Stevenson MS","133",1,0,0,1,0,1,0,0,0,1,0,0,0,"05/24/1995",8056,26,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"133 - 26",0
"221",26,NA,"130",1,0,0,1,0,0,0,0,0,0,1,0,0,"10/11/1994",8281,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"130 - 26",52.35
"222",26,NA,"162",1,0,0,1,0,1,0,0,0,0,0,0,0,"08/11/1995",7977,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"162 - 26",15.9166666666667
"223",26,NA,"416",0,0,0,1,0,0,0,0,0,1,0,0,0,"12/14/1994",8217,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"416 - 26",0
"224",26,NA,"9002",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"9002 - 26",0
"225",26,NA,"84",1,0,0,1,0,0,1,1,0,0,1,0,0,"10/18/1995",7909,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"84 - 26",15.55
"226",26,NA,"386",0,0,0,1,0,0,0,0,0,1,0,0,0,"07/15/1995",8004,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"386 - 26",0
"227",26,NA,"146",0,0,0,1,0,1,0,1,0,1,0,0,0,"05/29/1994",8416,NA,"Stevenson MS",15,"Middle",0.992978936810431,"725 S. Indiana St., Los Angeles, CA 90023","ELA",0.63953488372093,0.872093023255814,0.872093023255814,3.20651764441234,0.63953488372093,6.80232558139535,3.43023255813953,0,"146 - 26",0
"228",27,"Virgil MS","371",0,0,0,1,0,0,0,0,0,1,0,0,0,"12/13/1992",8948,27,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"371 - 27",0
"229",27,"Virgil MS","324",0,1,0,0,0,0,0,0,0,1,0,0,0,"10/28/1993",8629,27,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"324 - 27",0
"230",27,NA,"34",1,0,0,1,0,1,0,0,0,1,0,0,0,"11/09/1995",7887,NA,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"34 - 27",37.1
"231",27,NA,"125",1,0,0,1,0,0,0,0,0,0,0,1,0,"09/30/1994",8292,NA,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"125 - 27",0
"232",27,"Virgil MS","303",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,27,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"303 - 27",0
"233",27,NA,"67",0,0,0,1,0,0,0,0,0,0,0,0,1,"01/22/1995",8178,NA,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"67 - 27",0
"234",27,NA,"174",0,0,0,1,0,0,0,0,0,0,0,0,1,"11/29/1992",8962,NA,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"174 - 27",0
"235",27,NA,"9007",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"9007 - 27",0
"236",27,"Virgil MS","321",1,0,0,1,0,0,0,0,0,1,0,0,0,"04/05/1994",8470,27,"Virgil MS",9,"Middle",0.829819277108434,"152 N. Vermont Ave., Los Angeles, CA 90004","PUW",0.383720930232558,0.523255813953488,0.523255813953488,1.92274401540676,0.383720930232558,4.08139534883721,2.05813953488372,0,"321 - 27",0
